date,AAPL,IBM,HD,SO,SPX
2018-09-13,56.603,142.2717,209.45,44.29,2904.18
2018-09-14,55.96,141.6795,209.07,43.9,2904.98
2018-09-17,54.47,141.307,208.4,44.39,2888.8
2018-09-18,54.56,141.8992,211.02,44.79,2904.31
2018-09-19,54.593,142.3767,211.68,43.7,2907.95
2018-09-20,55.008,144.373,211.06,43.29,2930.75
2018-09-21,54.415,144.5641,212.39,44.01,2929.67
2018-09-24,55.198,143.3033,207.99,43.83,2919.37
2018-09-25,55.548,142.2335,207.46,42.73,2915.56
2018-09-26,55.105,144.8124,207.52,42.66,2905.97
2018-09-27,56.238,144.7073,206.84,43.24,2914.0
2018-09-28,56.435,144.4303,207.15,43.6,2913.98
2018-10-01,56.815,146.1401,207.6,43.18,2924.59
2018-10-02,57.32,146.8565,204.75,43.43,2923.43
2018-10-03,58.018,146.3502,203.74,42.79,2925.51
2018-10-04,56.998,144.5259,198.85,42.98,2901.61
2018-10-05,56.073,142.3481,196.38,43.71,2885.57
2018-10-08,55.943,141.7368,198.41,43.92,2884.43
2018-10-09,56.718,140.6383,195.75,44.12,2880.34
2018-10-10,54.09,136.2924,193.7,43.94,2785.68
2018-10-11,53.613,132.7869,189.74,43.54,2728.37
2018-10-12,55.528,134.5348,192.47,43.58,2767.13
2018-10-15,54.34,134.8023,191.17,44.22,2750.79
2018-10-16,55.538,138.6134,193.58,44.51,2809.92
2018-10-17,55.298,128.0397,185.17,44.31,2809.21
2018-10-18,54.005,124.6967,180.44,44.3,2768.78
2018-10-19,54.828,123.3117,179.85,45.07,2767.78
2018-10-22,55.163,124.1904,178.75,44.97,2755.88
2018-10-23,55.683,125.3271,178.53,44.73,2740.69
2018-10-24,53.773,121.5064,176.97,46.02,2656.1
2018-10-25,54.95,120.7805,179.07,45.27,2705.57
2018-10-26,54.075,119.1949,172.23,44.86,2658.69
2018-10-29,53.06,114.2758,173.2,45.89,2641.25
2018-10-30,53.325,110.2259,176.24,45.82,2682.63
2018-10-31,54.715,110.2546,175.88,45.03,2711.74
2018-11-01,55.555,111.5918,180.46,44.9,2740.37
2018-11-02,51.87,110.4838,179.93,44.74,2723.06
2018-11-05,50.398,114.677,182.19,45.25,2738.31
2018-11-06,50.943,117.5998,182.01,45.67,2755.45
2018-11-07,52.488,119.2427,187.23,47.01,2813.89
2018-11-08,52.123,117.8481,188.0,46.58,2806.83
2018-11-09,51.118,118.001,185.99,46.81,2781.01
2018-11-12,48.543,115.4793,179.43,46.89,2726.22
2018-11-13,48.058,115.422,179.0,47.27,2722.18
2018-11-14,46.7,114.8107,179.9,47.4,2701.58
2018-11-15,47.853,115.9951,177.36,47.18,2730.2
2018-11-16,48.383,116.1193,177.02,46.89,2736.27
2018-11-19,46.465,114.9158,173.59,47.04,2690.73
2018-11-20,44.245,111.9452,169.05,46.66,2641.89
2018-11-21,44.195,113.2538,169.3,45.63,2649.93
2018-11-23,43.073,111.9357,168.85,45.72,2632.56
2018-11-26,43.655,114.1994,169.82,45.65,2673.45
2018-11-27,43.56,114.6483,173.22,46.09,2682.17
2018-11-28,45.235,117.4852,177.43,46.12,2743.79
2018-11-29,44.888,116.0333,175.66,46.54,2737.76
2018-11-30,44.645,118.6982,180.32,47.33,2760.17
2018-12-03,46.205,119.6916,181.74,47.49,2790.37
2018-12-04,44.173,116.1479,175.3,47.24,2700.06
2018-12-06,43.68,118.3544,175.96,46.52,2695.95
2018-12-07,42.123,113.9893,172.79,46.98,2633.08
2018-12-10,42.4,115.699,171.69,47.22,2637.72
2018-12-11,42.158,115.4698,172.21,47.56,2636.78
2018-12-12,42.275,115.7277,174.21,47.01,2651.07
2018-12-13,42.738,115.3169,173.87,47.55,2650.54
2018-12-14,41.37,114.5242,172.29,47.33,2599.95
2018-12-17,40.985,110.8945,167.97,46.0,2545.94
2018-12-18,41.518,111.4199,170.04,45.53,2546.16
2018-12-19,40.223,111.2097,167.56,45.28,2506.96
2018-12-20,39.208,107.9526,164.16,45.09,2467.42
2018-12-21,37.683,105.9659,160.48,45.09,2416.62
2018-12-24,36.708,102.747,158.14,43.02,2351.1
2018-12-26,39.293,106.3957,168.28,43.64,2467.7
2018-12-27,39.038,108.6786,170.32,43.95,2488.83
2018-12-28,39.058,107.9622,170.22,43.95,2485.74
2018-12-31,39.435,108.5735,171.82,43.92,2506.85
2019-01-02,39.48,110.0444,172.41,43.72,2510.03
2019-01-03,35.548,107.8476,168.61,44.34,2447.89
2019-01-04,37.065,112.0598,173.62,44.71,2531.94
2019-01-07,36.983,112.8526,177.04,44.61,2549.69
2019-01-08,37.688,114.4573,177.89,45.88,2574.41
2019-01-09,38.328,115.2787,179.73,45.49,2584.96
2019-01-10,38.45,116.3294,179.06,46.34,2596.64
2019-01-11,38.073,116.0142,179.41,46.61,2596.26
2019-01-14,37.5,114.9922,178.81,46.16,2582.61
2019-01-15,38.268,116.2721,176.47,46.79,2610.3
2019-01-16,38.735,116.167,177.04,46.87,2616.1
2019-01-17,38.965,116.7115,174.87,47.07,2635.96
2019-01-18,39.205,118.2684,179.58,47.22,2670.71
2019-01-22,38.325,117.0267,177.11,47.07,2632.9
2019-01-23,38.48,126.9317,176.89,47.58,2638.7
2019-01-24,38.175,126.5879,177.29,47.96,2642.33
2019-01-25,39.44,127.9633,180.4,47.5,2664.76
2019-01-28,39.075,128.2499,179.83,47.43,2643.85
2019-01-29,38.67,128.3072,179.69,47.58,2640.0
2019-01-30,41.313,128.3549,182.18,47.87,2681.05
2019-01-31,41.61,128.3931,183.53,48.6,2704.1
2019-02-01,41.63,128.0875,184.37,48.49,2706.53
2019-02-04,42.813,129.1286,186.43,48.61,2724.87
2019-02-05,43.545,129.4725,186.39,48.73,2737.7
2019-02-06,43.56,130.208,184.72,48.54,2731.61
2019-02-07,42.735,127.2183,184.07,49.16,2706.05
2019-02-08,42.603,127.715,184.54,49.12,2707.88
2019-02-11,42.358,127.9824,182.92,49.24,2709.8
2019-02-12,42.723,129.9501,185.52,49.37,2744.73
2019-02-13,42.545,131.3542,188.41,49.22,2753.03
2019-02-14,42.7,130.3608,187.71,49.2,2745.73
2019-02-15,42.605,131.8413,192.39,48.56,2775.6
2019-02-19,42.733,132.4812,192.33,48.92,2779.76
2019-02-20,43.008,131.8126,191.85,49.74,2784.7
2019-02-21,42.765,131.6598,191.82,50.22,2774.88
2019-02-22,43.243,133.0066,192.39,50.37,2792.67
2019-02-25,43.558,133.2072,189.98,49.56,2796.11
2019-02-26,43.583,133.4555,188.3,49.22,2793.9
2019-02-27,43.718,132.9302,183.67,49.38,2792.38
2019-02-28,43.288,131.9368,185.14,49.69,2784.49
2019-03-01,43.743,132.9588,185.17,49.98,2803.69
2019-03-04,43.963,132.2234,183.81,50.1,2792.81
2019-03-05,43.883,131.698,184.0,50.07,2789.65
2019-03-06,43.63,130.8384,184.45,50.13,2771.45
2019-03-07,43.125,129.291,182.51,50.49,2748.93
2019-03-08,43.228,129.0331,181.23,50.9,2743.07
2019-03-11,44.725,131.5356,182.44,51.4,2783.3
2019-03-12,45.228,132.0801,184.0,51.68,2791.52
2019-03-13,45.428,132.3475,181.14,51.73,2810.92
2019-03-14,45.933,132.5672,181.61,51.53,2808.48
2019-03-15,46.53,133.1785,182.23,51.86,2822.48
2019-03-18,47.005,133.9235,183.42,51.78,2832.94
2019-03-19,46.633,134.191,184.13,50.99,2832.57
2019-03-20,47.04,133.3409,186.1,51.18,2824.23
2019-03-21,48.773,135.0984,189.97,51.57,2854.88
2019-03-22,47.763,133.1976,188.75,51.88,2800.71
2019-03-25,47.185,132.9397,189.68,52.05,2798.36
2019-03-26,46.698,133.9331,189.34,52.53,2818.46
2019-03-27,47.118,132.997,189.25,52.23,2805.37
2019-03-28,47.18,133.6465,190.06,51.35,2815.44
2019-03-29,47.488,134.7736,191.89,51.68,2834.4
2019-04-01,47.81,136.875,195.64,51.41,2867.19
2019-04-02,48.505,136.5885,194.31,51.64,2867.24
2019-04-03,48.838,137.1902,198.61,51.5,2873.4
2019-04-04,48.923,136.3783,200.45,51.2,2879.39
2019-04-05,49.25,136.8559,202.06,51.65,2892.74
2019-04-08,50.025,136.961,203.55,51.51,2895.77
2019-04-09,49.875,135.7384,200.9,51.95,2878.2
2019-04-10,50.155,136.6076,199.43,51.77,2888.21
2019-04-11,49.738,137.3335,201.48,52.12,2888.32
2019-04-12,49.718,137.8779,203.85,52.5,2907.41
2019-04-15,49.808,137.4481,204.86,52.72,2905.58
2019-04-16,49.813,138.6325,204.47,52.39,2907.06
2019-04-17,50.783,132.8729,206.55,52.16,2900.45
2019-04-18,50.965,134.0382,205.66,51.96,2905.03
2019-04-22,51.133,132.6627,204.78,51.93,2907.97
2019-04-23,51.87,134.1432,206.05,51.84,2933.68
2019-04-24,51.79,133.6752,206.72,52.23,2927.25
2019-04-25,51.32,132.4144,206.5,52.44,2926.17
2019-04-26,51.075,133.1881,203.61,52.54,2939.88
2019-04-29,51.153,132.8156,202.16,52.26,2943.03
2019-04-30,50.168,133.9809,203.7,53.22,2945.83
2019-05-01,52.63,134.2579,198.8,52.52,2923.73
2019-05-02,52.288,133.3313,201.01,52.75,2917.52
2019-05-03,52.938,133.9618,200.56,53.24,2945.64
2019-05-06,52.12,134.0859,199.63,53.01,2932.47
2019-05-07,50.715,131.4688,194.77,52.86,2884.05
2019-05-08,50.725,131.8126,195.17,52.2,2879.42
2019-05-09,50.18,129.2719,194.58,52.36,2870.72
2019-05-10,49.295,129.2528,194.58,53.37,2881.4
2019-05-13,46.43,125.5277,190.34,54.1,2811.87
2019-05-14,47.165,127.3329,191.62,53.63,2834.41
2019-05-15,47.73,128.374,191.76,53.64,2850.96
2019-05-16,47.52,129.7877,192.38,54.06,2876.32
2019-05-17,47.25,128.2976,192.58,53.82,2859.53
2019-05-20,45.773,129.0618,190.95,54.08,2840.23
2019-05-21,46.65,130.3321,191.45,53.97,2864.36
2019-05-22,45.695,130.2366,188.91,54.11,2856.27
2019-05-23,44.915,126.4542,192.0,54.34,2822.24
2019-05-24,44.743,126.3491,193.59,54.35,2826.06
2019-05-28,44.558,124.6107,191.55,53.56,2802.39
2019-05-29,44.345,123.8752,189.99,52.89,2783.02
2019-05-30,44.575,123.7606,191.08,53.0,2788.86
2019-05-31,43.768,121.2963,189.85,53.5,2752.06
2019-06-03,43.325,122.5189,189.57,54.16,2744.45
2019-06-04,44.91,126.7407,195.25,54.2,2803.27
2019-06-05,45.635,125.5945,196.69,54.81,2826.15
2019-06-06,46.305,126.2918,197.17,55.38,2843.49
2019-06-07,47.538,127.3329,197.3,54.71,2873.34
2019-06-10,48.145,128.6988,198.05,54.48,2886.73
2019-06-11,48.703,129.8545,198.01,54.55,2885.72
2019-06-12,48.548,128.823,198.94,55.15,2879.84
2019-06-13,48.538,129.6731,202.35,55.15,2891.64
2019-06-14,48.185,129.0904,205.77,55.65,2886.98
2019-06-17,48.473,128.8994,206.98,55.5,2889.67
2019-06-18,49.613,130.2653,207.48,55.26,2917.75
2019-06-19,49.468,130.9339,207.94,55.74,2926.46
2019-06-20,49.865,132.6245,211.25,56.02,2954.18
2019-06-21,49.695,132.9588,209.39,56.27,2950.46
2019-06-24,49.645,133.1021,205.5,56.28,2945.35
2019-06-25,48.893,132.1565,204.74,55.98,2917.38
2019-06-26,49.95,132.3093,206.42,54.98,2913.78
2019-06-27,49.935,132.3093,207.02,55.08,2924.92
2019-06-28,49.48,131.7171,207.97,55.28,2941.76
2019-07-01,50.388,133.6083,210.28,54.84,2964.33
2019-07-02,50.683,133.9331,210.14,55.86,2973.01
2019-07-03,51.103,135.1939,212.1,56.31,2995.82
2019-07-05,51.058,135.0411,211.46,56.36,2990.41
2019-07-08,50.005,134.2674,212.91,56.31,2975.95
2019-07-09,50.31,133.083,212.0,56.56,2979.63
2019-07-10,50.808,134.1719,210.75,56.91,2993.07
2019-07-11,50.438,134.9074,214.04,56.49,2999.91
2019-07-12,50.825,136.3401,218.23,55.67,3013.77
2019-07-15,51.303,136.8941,218.7,56.11,3014.3
2019-07-16,51.125,137.0947,217.26,55.66,3004.04
2019-07-17,50.838,136.6553,215.61,55.79,2984.42
2019-07-18,51.415,142.9212,214.44,56.13,2995.11
2019-07-19,50.648,142.9689,213.04,55.27,2976.61
2019-07-22,51.805,143.0263,211.27,55.48,2985.03
2019-07-23,52.21,143.6376,213.08,55.42,3005.47
2019-07-24,52.168,143.3033,214.71,55.64,3019.56
2019-07-25,51.755,143.6471,215.55,55.36,3003.67
2019-07-26,51.935,144.5736,216.91,55.74,3025.86
2019-07-29,52.42,144.1151,218.04,56.11,3020.97
2019-07-30,52.195,143.0549,217.36,55.29,3013.18
2019-07-31,53.26,141.5935,213.69,56.2,2980.38
2019-08-01,52.108,143.5803,212.83,56.98,2953.56
2019-08-02,51.005,140.6479,212.15,57.36,2932.05
2019-08-05,48.335,134.4489,204.94,55.93,2844.74
2019-08-06,49.25,134.4202,208.8,56.94,2881.77
2019-08-07,49.76,132.8729,207.91,57.45,2883.98
2019-08-08,50.858,133.8185,211.57,58.19,2938.09
2019-08-09,50.248,130.0265,210.02,58.33,2918.65
2019-08-12,50.12,127.6768,207.01,58.68,2883.75
2019-08-13,52.243,129.7017,208.33,57.2,2926.32
2019-08-14,50.688,125.3653,201.59,57.06,2840.6
2019-08-15,50.435,126.0052,201.79,57.63,2847.6
2019-08-16,51.625,127.7627,203.65,57.48,2888.68
2019-08-19,52.588,128.9853,207.95,57.94,2923.65
2019-08-20,52.59,127.0368,217.09,57.69,2900.51
2019-08-21,53.16,128.2308,220.4,57.95,2924.43
2019-08-22,53.115,128.2976,221.02,58.45,2922.95
2019-08-23,50.66,123.7606,217.47,57.68,2847.11
2019-08-26,51.623,124.1618,218.65,58.34,2878.38
2019-08-27,51.04,125.2889,218.21,57.76,2869.16
2019-08-28,51.383,126.8076,221.95,57.81,2887.94
2019-08-29,52.253,128.8325,227.32,58.12,2924.58
2019-08-30,52.185,129.4534,227.91,58.26,2926.46
2019-09-03,51.425,128.0875,224.07,59.77,2906.27
2019-09-04,52.298,130.208,224.15,60.11,2937.78
2019-09-05,53.32,134.6495,228.15,59.5,2976.0
2019-09-06,53.315,134.2674,231.13,59.68,2978.71
2019-09-09,53.543,136.2064,232.87,59.02,2978.43
2019-09-10,54.175,138.5465,233.0,59.19,2979.39
2019-09-11,55.898,137.1616,232.66,59.71,3000.93
2019-09-12,55.771,137.1807,233.8,59.99,3009.57
2019-09-13,54.688,137.2284,233.98,60.13,3007.39
2019-09-16,54.975,136.0918,230.99,59.86,2997.96
2019-09-17,55.175,135.8243,230.21,60.55,3005.7
2019-09-18,55.693,135.8434,230.83,60.8,3006.73
2019-09-19,55.24,136.5598,228.12,61.06,3006.79
2019-09-20,54.433,135.5187,224.67,61.11,2992.07
2019-09-23,54.68,135.7001,226.25,61.32,2991.78
2019-09-24,54.42,135.3276,225.41,61.98,2966.6
2019-09-25,55.258,136.7413,228.1,61.73,2984.87
2019-09-26,54.973,137.1138,229.79,61.86,2977.62
2019-09-27,54.705,136.8177,229.86,61.77,2961.79
2019-09-30,55.993,138.8999,232.02,61.77,2976.74
2019-10-01,56.148,137.2189,231.08,61.88,2940.25
2019-10-02,54.74,135.3372,225.55,61.15,2887.61
2019-10-03,55.205,135.6524,226.81,61.36,2910.63
2019-10-04,56.753,136.5789,227.93,62.05,2952.01
2019-10-07,56.765,134.9456,226.74,61.92,2938.79
2019-10-08,56.1,132.1756,226.67,61.36,2893.06
2019-10-09,56.758,133.4078,228.94,61.9,2919.4
2019-10-10,57.523,134.8023,231.61,61.8,2938.13
2019-10-11,59.053,136.3592,234.66,61.52,2970.27
2019-10-14,58.968,135.6715,234.18,60.92,2966.15
2019-10-15,58.83,136.5885,235.62,60.7,2995.68
2019-10-16,58.593,135.7384,235.9,61.09,2989.69
2019-10-17,58.82,128.2403,236.77,61.06,2997.95
2019-10-18,59.103,128.0779,237.93,61.14,2986.2
2019-10-21,60.128,126.6356,236.7,61.59,3006.72
2019-10-22,59.99,127.9538,237.2,61.44,2995.99
2019-10-23,60.795,128.3549,234.67,61.95,3004.52
2019-10-24,60.895,128.0588,233.89,61.95,3010.29
2019-10-25,61.645,129.3674,234.38,61.35,3022.55
2019-10-28,62.263,129.8736,236.8,61.01,3039.42
2019-10-29,60.823,127.82,234.14,60.92,3036.89
2019-10-30,60.815,129.1859,236.24,62.63,3046.77
2019-10-31,62.19,127.7341,234.58,62.66,3037.56
2019-11-01,63.955,129.4534,237.34,62.26,3066.91
2019-11-04,64.375,131.4974,234.92,61.74,3078.27
2019-11-05,64.283,131.7076,232.2,61.36,3074.62
2019-11-06,64.31,132.5577,234.01,61.85,3076.78
2019-11-07,64.858,131.5165,232.94,60.71,3085.18
2019-11-08,65.035,131.4401,232.84,61.26,3093.08
2019-11-11,65.55,129.3961,231.8,60.47,3087.01
2019-11-12,65.49,129.5107,233.12,60.69,3091.84
2019-11-13,66.118,128.4505,234.8,61.91,3094.04
2019-11-14,65.66,127.992,236.55,62.39,3096.63
2019-11-15,66.44,128.374,237.29,62.2,3120.46
2019-11-18,66.775,128.2881,238.85,62.48,3122.03
2019-11-19,66.573,128.4887,225.86,62.21,3120.18
2019-11-20,65.798,127.2278,220.9,62.78,3108.46
2019-11-21,65.503,127.8391,218.54,62.68,3103.54
2019-11-22,65.445,128.3167,218.03,62.89,3110.29
2019-11-25,66.593,129.8736,218.4,62.18,3133.64
2019-11-26,66.073,129.0331,220.76,62.25,3140.52
2019-11-27,66.96,127.7723,223.0,62.31,3153.63
2019-11-29,66.813,128.4218,220.51,61.99,3140.98
2019-12-02,66.04,126.9508,217.62,61.6,3113.87
2019-12-03,64.863,126.1963,214.0,62.37,3093.2
2019-12-04,65.435,126.0721,214.1,62.69,3112.76
2019-12-05,66.395,125.9957,213.0,62.76,3117.43
2019-12-06,67.678,127.2469,214.28,62.14,3145.91
2019-12-09,66.73,127.9156,216.53,61.44,3135.96
2019-12-10,67.12,127.906,215.9,60.33,3132.52
2019-12-11,67.693,127.7627,212.0,60.69,3141.63
2019-12-12,67.865,129.2528,212.04,60.71,3168.57
2019-12-13,68.788,128.1926,214.08,60.76,3168.8
2019-12-16,69.965,128.1161,215.53,62.27,3191.45
2019-12-17,70.103,128.2021,217.72,63.7,3192.52
2019-12-18,69.935,128.3836,218.0,63.63,3191.14
2019-12-19,70.005,128.5269,220.22,63.07,3205.37
2019-12-20,69.86,129.5107,221.19,63.86,3221.22
2019-12-23,71.0,129.4725,219.21,63.26,3224.01
2019-12-24,71.068,128.928,220.67,63.13,3223.38
2019-12-26,72.478,128.8612,220.82,63.17,3239.91
2019-12-27,72.45,129.205,219.97,63.46,3240.02
2019-12-30,72.88,126.8553,217.31,63.34,3221.29
2019-12-31,73.413,128.0302,218.38,63.7,3230.78
2020-01-02,75.088,129.3483,219.66,62.62,3257.85
2020-01-03,74.358,128.3167,218.93,62.56,3234.85
2020-01-06,74.95,128.0875,219.96,62.81,3246.28
2020-01-07,74.598,128.1735,218.52,62.62,3237.18
2020-01-08,75.798,129.2432,221.79,62.6,3253.05
2020-01-09,77.408,130.6091,225.19,63.26,3274.7
2020-01-10,77.583,130.5614,224.22,63.66,3265.35
2020-01-13,79.24,130.4754,223.34,64.54,3288.13
2020-01-14,78.17,129.7304,222.81,64.92,3283.15
2020-01-15,77.835,130.4945,224.59,65.58,3289.29
2020-01-16,78.81,131.7935,228.82,66.15,3316.81
2020-01-17,79.683,132.1087,231.91,67.26,3329.62
2020-01-21,79.143,132.9302,232.95,68.12,3320.79
2020-01-22,79.425,137.4385,232.9,68.3,3321.75
2020-01-23,79.808,136.4643,233.65,68.96,3325.54
2020-01-24,79.578,134.2579,232.0,69.44,3295.47
2020-01-27,77.238,132.4048,231.19,69.74,3243.63
2020-01-28,79.423,133.2931,233.86,70.05,3276.24
2020-01-29,81.085,131.5165,234.02,70.1,3273.4
2020-01-30,80.968,130.6378,232.79,70.85,3283.66
2020-01-31,77.378,137.2857,228.1,70.4,3225.52
2020-02-03,77.165,139.7118,231.54,70.7,3248.92
2020-02-04,79.713,142.4245,235.0,69.54,3297.59
2020-02-05,80.363,149.3208,238.11,69.03,3334.69
2020-02-06,81.303,149.7315,238.84,68.84,3345.78
2020-02-07,80.008,146.5317,237.3,68.38,3327.71
2020-02-10,80.388,147.506,240.61,68.44,3352.09
2020-02-11,79.903,146.5986,241.64,68.59,3357.75
2020-02-12,81.8,148.3465,241.59,68.62,3379.45
2020-02-13,81.218,147.3914,242.36,69.54,3373.94
2020-02-14,81.238,143.9432,245.03,69.02,3380.16
2020-02-18,79.75,144.3253,243.94,69.4,3370.29
2020-02-19,80.905,144.096,243.64,68.61,3386.15
2020-02-20,80.075,144.4399,247.02,69.81,3373.23
2020-02-21,78.263,143.1218,245.34,68.99,3337.75
2020-02-24,74.545,139.8647,239.7,67.8,3225.89
2020-02-25,72.02,135.3563,237.38,66.86,3128.21
2020-02-26,73.163,133.4842,235.28,66.19,3116.39
2020-02-27,68.38,127.1419,224.73,62.88,2978.76
2020-02-28,68.34,124.3146,217.84,60.36,2954.22
2020-03-02,74.703,128.2785,229.94,63.93,3090.23
2020-03-03,72.33,123.1206,227.94,63.9,3003.37
2020-03-04,75.685,128.2021,241.08,67.8,3130.12
2020-03-05,73.23,123.7415,234.81,67.57,3023.94
2020-03-06,72.258,122.0031,228.51,66.87,2972.37
2020-03-09,66.543,112.5279,210.46,62.16,2746.56
2020-03-10,71.335,119.1758,225.7,62.02,2882.23
2020-03-11,68.858,112.6807,212.89,58.18,2741.38
2020-03-12,62.058,98.2004,190.59,52.19,2480.64
2020-03-13,69.493,103.11,205.67,53.97,2711.02
2020-03-16,60.553,94.6376,164.96,47.62,2386.13
2020-03-17,63.215,101.8682,173.64,56.56,2529.19
2020-03-18,61.668,98.9072,155.63,55.92,2398.1
2020-03-19,61.195,95.8412,161.13,50.9,2409.39
2020-03-20,57.31,91.1131,152.15,46.36,2304.92
2020-03-23,56.093,90.5209,162.39,43.23,2237.4
2020-03-24,61.72,100.7507,184.72,49.04,2447.33
2020-03-25,61.38,101.1041,181.76,50.14,2475.56
2020-03-26,64.61,107.8285,195.21,55.14,2630.07
2020-03-27,61.935,103.1864,190.55,56.01,2541.47
2020-03-30,63.703,107.8667,196.1,57.99,2626.65
2020-03-31,63.573,105.9563,186.71,54.14,2584.59
2020-04-01,60.228,100.4259,178.63,50.14,2470.5
2020-04-02,61.233,105.068,181.31,52.4,2526.9
2020-04-03,60.353,101.5721,178.7,50.27,2488.65
2020-04-06,65.618,109.6719,191.33,55.4,2663.68
2020-04-07,64.858,109.7866,192.29,55.12,2659.41
2020-04-08,66.518,113.9415,194.82,58.18,2749.98
2020-04-09,66.998,116.0524,201.53,60.33,2789.82
2020-04-13,68.313,115.7181,198.79,57.72,2761.63
2020-04-14,71.763,118.3544,207.17,59.0,2846.06
2020-04-15,71.108,113.3684,198.48,55.89,2783.36
2020-04-16,71.673,110.5411,199.85,55.32,2799.55
2020-04-17,70.7,114.7343,209.42,57.47,2874.56
2020-04-20,69.233,115.0113,206.05,55.53,2823.16
2020-04-21,67.093,111.5249,200.61,55.5,2736.56
2020-04-22,69.025,113.9606,204.17,57.05,2799.31
2020-04-23,68.758,115.9092,202.32,56.8,2797.8
2020-04-24,70.743,119.1281,212.18,57.73,2836.74
2020-04-27,70.793,120.2743,217.76,58.48,2878.48
2020-04-28,69.645,120.6086,217.63,58.06,2863.39
2020-04-29,71.933,122.9201,221.81,57.37,2939.51
2020-04-30,73.45,119.9304,219.83,56.73,2912.43
2020-05-01,72.268,116.4058,218.57,54.41,2830.71
2020-05-04,73.29,116.2244,221.84,54.92,2842.74
2020-05-05,74.39,117.084,225.61,55.63,2868.44
2020-05-06,75.158,117.6475,223.92,53.64,2848.42
2020-05-07,75.935,115.7945,229.45,54.23,2881.19
2020-05-08,77.533,117.4756,234.43,55.41,2929.8
2020-05-11,78.753,117.0936,236.56,55.81,2930.32
2020-05-12,77.853,114.868,232.9,55.52,2870.12
2020-05-13,76.913,110.5411,230.1,53.79,2820.0
2020-05-14,77.385,111.7064,234.48,54.75,2852.5
2020-05-15,76.928,111.7351,239.33,52.54,2863.7
2020-05-18,78.74,116.1097,245.35,54.42,2953.91
2020-05-19,78.285,114.8967,238.1,53.57,2922.94
2020-05-20,79.808,115.9378,238.19,54.83,2971.61
2020-05-21,79.213,113.7791,240.88,53.83,2948.51
2020-05-22,79.723,113.0819,241.88,54.58,2955.45
2020-05-26,79.183,116.3008,242.48,54.66,2991.77
2020-05-27,79.528,119.9113,247.36,55.01,3036.13
2020-05-28,79.563,118.9466,245.14,56.91,3029.73
2020-05-29,79.485,119.3,248.48,57.07,3044.31
2020-06-01,80.463,119.2904,247.29,57.7,3055.73
2020-06-02,80.835,120.3507,252.71,58.0,3080.82
2020-06-03,81.28,123.2639,251.0,58.71,3122.87
2020-06-04,80.58,123.1111,248.95,57.95,3112.35
2020-06-05,82.875,126.139,254.9,58.45,3193.93
2020-06-08,83.365,129.6635,256.77,60.27,3232.39
2020-06-09,85.998,125.9575,256.76,59.36,3207.18
2020-06-10,88.21,124.0471,254.45,59.2,3190.14
2020-06-11,83.975,112.7189,239.47,56.09,3002.1
2020-06-12,84.7,116.444,242.45,56.17,3041.31
2020-06-15,85.748,116.1957,241.36,56.42,3066.59
2020-06-16,88.02,119.5388,249.95,56.22,3124.74
2020-06-17,87.898,118.5836,250.85,56.04,3113.49
2020-06-18,87.933,118.5932,249.21,56.11,3115.34
2020-06-19,87.43,116.9789,246.65,53.61,3097.74
2020-06-22,89.718,115.6417,249.16,54.67,3117.86
2020-06-23,91.633,114.0561,250.31,53.27,3131.29
2020-06-24,90.015,111.2002,246.13,52.38,3050.33
2020-06-25,91.21,113.6932,245.38,51.25,3083.76
2020-06-26,88.408,111.9357,241.01,50.92,3009.05
2020-06-29,90.445,114.3809,246.12,51.56,3053.24
2020-06-30,91.2,115.3552,250.51,51.85,3100.29
2020-07-01,91.028,113.2251,248.15,52.87,3115.86
2020-07-02,91.028,114.3331,248.5,52.79,3130.01
2020-07-06,93.463,114.8012,249.55,52.61,3179.72
2020-07-07,93.173,112.3082,247.35,52.72,3145.32
2020-07-08,95.343,112.4324,249.17,53.06,3169.94
2020-07-09,95.683,110.522,247.96,51.94,3152.05
2020-07-10,95.92,113.0437,250.11,53.23,3185.04
2020-07-13,95.478,113.8555,249.62,53.18,3155.22
2020-07-14,97.058,115.1928,257.79,53.68,3197.52
2020-07-15,97.725,117.4852,257.8,53.02,3226.56
2020-07-16,96.523,118.4499,258.08,53.74,3215.57
2020-07-17,96.328,119.5006,260.38,54.58,3224.73
2020-07-20,98.358,120.7041,260.17,54.26,3251.84
2020-07-21,97.0,120.408,262.42,54.87,3257.3
2020-07-22,97.273,122.901,265.17,55.78,3276.02
2020-07-23,92.845,121.621,263.81,55.56,3235.66
2020-07-24,92.615,120.1501,265.31,54.85,3215.63
2020-07-27,94.81,120.5512,267.42,54.26,3239.41
2020-07-28,93.253,118.8893,265.28,55.28,3218.44
2020-07-29,95.04,119.7012,264.66,55.39,3258.44
2020-07-30,96.19,117.3897,266.31,55.24,3246.22
2020-07-31,106.26,117.4279,265.49,54.61,3271.12
2020-08-03,108.938,118.7364,266.18,54.01,3294.61
2020-08-04,109.665,120.1978,267.87,54.44,3306.51
2020-08-05,110.063,119.8253,267.48,53.4,3327.77
2020-08-06,113.903,120.4653,269.37,53.89,3349.16
2020-08-07,111.113,119.3573,271.64,54.69,3351.28
2020-08-10,112.728,121.4109,274.73,55.07,3360.47
2020-08-11,109.375,121.067,274.92,54.19,3333.69
2020-08-12,113.01,121.0193,281.58,54.86,3380.35
2020-08-13,115.01,119.4242,281.66,55.01,3373.43
